Date,SPY.AX,STW.AX,VAS.AX
2016-07-12,281.239990234375,50.18000030517578,68.29000091552734
2016-07-13,282.30999755859375,50.5,68.73999786376953
2016-07-14,282.010009765625,50.709999084472656,69.0
2016-07-15,283.1600036621094,50.869998931884766,69.22000122070312
2016-07-18,284.29998779296875,51.15999984741211,69.62000274658203
2016-07-19,286.82000732421875,51.029998779296875,69.4000015258789
2016-07-20,289.95660400390625,51.40999984741211,69.93000030517578
2016-07-21,290.4700012207031,51.66999816894531,70.26000213623047
2016-07-22,291.7859191894531,51.5,70.04000091552734
2016-07-25,290.80999755859375,51.83000183105469,70.62000274658203
2016-07-26,288.3594970703125,51.869998931884766,70.52999877929688
2016-07-27,290.510009765625,51.88999938964844,70.5999984741211
2016-07-28,288.60736083984375,52.04999923706055,70.7699966430664
2016-07-29,288.04998779296875,52.130001068115234,70.9000015258789
2016-08-01,286.5,52.310001373291016,71.26000213623047
2016-08-02,289.3299865722656,51.900001525878906,70.68000030517578
2016-08-03,284.0,51.209999084472656,69.73999786376953
2016-08-04,283.7300109863281,51.31999969482422,70.0
2016-08-05,282.8500061035156,51.529998779296875,70.19000244140625
2016-08-08,282.8500061035156,51.900001525878906,70.62000274658203
2016-08-09,283.9954528808594,52.0,70.81999969482422
2016-08-10,281.8209533691406,51.880001068115234,70.58999633789062
2016-08-11,282.7699890136719,51.599998474121094,70.26000213623047
2016-08-12,283.93096923828125,51.869998931884766,70.62999725341797
2016-08-15,285.1065979003906,51.93000030517578,70.81999969482422
2016-08-16,283.85858154296875,51.869998931884766,70.73999786376953
2016-08-17,284.19000244140625,52.06999969482422,70.87999725341797
2016-08-18,285.16064453125,51.779998779296875,70.4800033569336
2016-08-19,286.55999755859375,51.97999954223633,70.72000122070312
2016-08-22,286.1051025390625,51.779998779296875,70.5999984741211
2016-08-23,286.14404296875,52.2400016784668,71.11000061035156
2016-08-24,288.19000244140625,52.41999816894531,71.44999694824219
2016-08-25,285.71978759765625,52.20000076293945,71.08999633789062
2016-08-26,285.7799987792969,51.95000076293945,70.80000305175781
2016-08-29,287.7300109863281,51.58000183105469,70.20999908447266
2016-08-30,290.0774841308594,51.7400016784668,70.30000305175781
